source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
cases,Scotland,2020-11-08,,0.95,0.95,0.018,0.92,0.94,0.95,0.95,0.96,0.98
cases,Scotland,2020-11-09,,0.94,0.94,0.018,0.91,0.93,0.94,0.95,0.95,0.97
cases,Scotland,2020-11-10,,0.94,0.94,0.018,0.9,0.92,0.93,0.94,0.95,0.96
cases,Scotland,2020-11-11,,0.93,0.93,0.019,0.9,0.92,0.92,0.93,0.94,0.96
cases,Scotland,2020-11-12,,0.92,0.92,0.02,0.89,0.91,0.92,0.93,0.94,0.95
cases,Scotland,2020-11-13,,0.92,0.92,0.021,0.88,0.9,0.91,0.92,0.93,0.95
cases,Scotland,2020-11-14,,0.91,0.91,0.023,0.87,0.9,0.91,0.92,0.93,0.95
cases,Scotland,2020-11-15,,0.91,0.91,0.024,0.87,0.89,0.9,0.92,0.93,0.94
cases,Scotland,2020-11-16,,0.91,0.91,0.025,0.86,0.89,0.9,0.91,0.92,0.94
cases,Scotland,2020-11-17,,0.91,0.91,0.025,0.86,0.89,0.9,0.91,0.92,0.94
cases,Scotland,2020-11-18,,0.91,0.91,0.025,0.86,0.89,0.9,0.91,0.92,0.94
cases,Scotland,2020-11-19,,0.91,0.91,0.025,0.86,0.89,0.9,0.92,0.93,0.95
cases,Scotland,2020-11-20,,0.91,0.91,0.024,0.87,0.9,0.91,0.92,0.93,0.95
cases,Scotland,2020-11-21,,0.92,0.92,0.023,0.88,0.91,0.91,0.93,0.93,0.95
cases,Scotland,2020-11-22,,0.93,0.93,0.022,0.89,0.91,0.92,0.93,0.94,0.96
cases,Scotland,2020-11-23,,0.93,0.93,0.022,0.9,0.92,0.93,0.94,0.95,0.97
cases,Scotland,2020-11-24,,0.94,0.94,0.023,0.91,0.93,0.94,0.95,0.96,0.98
cases,Scotland,2020-11-25,,0.95,0.95,0.025,0.91,0.94,0.95,0.96,0.97,1
cases,South East,2020-09-13,,1.3,1.3,0.13,1.1,1.2,1.2,1.3,1.4,1.5
cases,South East,2020-09-14,,1.3,1.3,0.1,1.1,1.2,1.2,1.3,1.3,1.4
cases,South East,2020-09-15,,1.3,1.3,0.08,1.1,1.2,1.2,1.3,1.3,1.4
cases,South East,2020-09-16,,1.3,1.3,0.067,1.2,1.2,1.2,1.3,1.3,1.4
cases,South East,2020-09-17,,1.3,1.3,0.062,1.2,1.2,1.3,1.3,1.3,1.4
cases,South East,2020-09-18,,1.3,1.3,0.06,1.2,1.2,1.3,1.3,1.3,1.4
cases,South East,2020-09-19,,1.3,1.3,0.058,1.2,1.3,1.3,1.3,1.3,1.4
cases,South East,2020-09-20,,1.3,1.3,0.055,1.2,1.3,1.3,1.3,1.4,1.4
cases,South East,2020-09-21,,1.3,1.3,0.052,1.2,1.3,1.3,1.4,1.4,1.4
cases,South East,2020-09-22,,1.4,1.4,0.049,1.3,1.3,1.3,1.4,1.4,1.4
cases,South East,2020-09-23,,1.4,1.4,0.05,1.3,1.3,1.4,1.4,1.4,1.5
cases,South East,2020-09-24,,1.4,1.4,0.054,1.3,1.4,1.4,1.4,1.4,1.5
cases,South East,2020-09-25,,1.4,1.4,0.059,1.3,1.4,1.4,1.4,1.4,1.5
cases,South East,2020-09-26,,1.4,1.4,0.063,1.3,1.3,1.4,1.4,1.4,1.5
cases,South East,2020-09-27,,1.4,1.4,0.063,1.3,1.3,1.3,1.4,1.4,1.5
cases,South East,2020-09-28,,1.3,1.3,0.06,1.3,1.3,1.3,1.3,1.4,1.4
cases,South East,2020-09-29,,1.3,1.3,0.053,1.2,1.3,1.3,1.3,1.3,1.4
cases,South East,2020-09-30,,1.3,1.3,0.045,1.2,1.2,1.2,1.3,1.3,1.3
cases,South East,2020-10-01,,1.2,1.2,0.042,1.2,1.2,1.2,1.2,1.2,1.3
cases,South East,2020-10-02,,1.2,1.2,0.044,1.1,1.1,1.2,1.2,1.2,1.2
cases,South East,2020-10-03,,1.1,1.1,0.05,1.1,1.1,1.1,1.2,1.2,1.2
cases,South East,2020-10-04,,1.1,1.1,0.056,1,1.1,1.1,1.1,1.2,1.2
cases,South East,2020-10-05,,1.1,1.1,0.059,1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-10-06,,1.1,1.1,0.059,0.99,1,1.1,1.1,1.1,1.2
cases,South East,2020-10-07,,1.1,1.1,0.055,1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-10-08,,1.1,1.1,0.047,1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-10-09,,1.1,1.1,0.04,1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-10-10,,1.1,1.1,0.037,1.1,1.1,1.1,1.1,1.2,1.2
cases,South East,2020-10-11,,1.2,1.2,0.043,1.1,1.1,1.2,1.2,1.2,1.2
cases,South East,2020-10-12,,1.2,1.2,0.053,1.1,1.1,1.2,1.2,1.2,1.3
cases,South East,2020-10-13,,1.2,1.2,0.063,1.1,1.2,1.2,1.2,1.2,1.3
cases,South East,2020-10-14,,1.2,1.2,0.068,1.1,1.2,1.2,1.2,1.3,1.3
cases,South East,2020-10-15,,1.2,1.2,0.068,1.1,1.2,1.2,1.2,1.3,1.3
cases,South East,2020-10-16,,1.2,1.2,0.062,1.1,1.2,1.2,1.2,1.2,1.3
cases,South East,2020-10-17,,1.2,1.2,0.052,1.1,1.1,1.2,1.2,1.2,1.3
cases,South East,2020-10-18,,1.1,1.2,0.042,1.1,1.1,1.1,1.2,1.2,1.2
cases,South East,2020-10-19,,1.1,1.1,0.039,1.1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-10-20,,1.1,1.1,0.043,1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-10-21,,1.1,1.1,0.051,0.99,1,1.1,1.1,1.1,1.2
cases,South East,2020-10-22,,1.1,1.1,0.058,0.96,1,1,1.1,1.1,1.1
cases,South East,2020-10-23,,1,1,0.062,0.95,1,1,1.1,1.1,1.1
cases,South East,2020-10-24,,1,1,0.062,0.95,1,1,1.1,1.1,1.1
cases,South East,2020-10-25,,1.1,1.1,0.058,0.96,1,1,1.1,1.1,1.2
cases,South East,2020-10-26,,1.1,1.1,0.052,0.99,1,1.1,1.1,1.1,1.2
cases,South East,2020-10-27,,1.1,1.1,0.044,1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-10-28,,1.1,1.1,0.039,1.1,1.1,1.1,1.1,1.2,1.2
cases,South East,2020-10-29,,1.2,1.2,0.04,1.1,1.1,1.1,1.2,1.2,1.2
cases,South East,2020-10-30,,1.2,1.2,0.048,1.1,1.1,1.2,1.2,1.2,1.3
cases,South East,2020-10-31,,1.2,1.2,0.057,1.1,1.2,1.2,1.2,1.2,1.3
cases,South East,2020-11-01,,1.2,1.2,0.064,1.1,1.2,1.2,1.2,1.2,1.3
cases,South East,2020-11-02,,1.2,1.2,0.066,1.1,1.1,1.2,1.2,1.2,1.3
cases,South East,2020-11-03,,1.2,1.2,0.064,1.1,1.1,1.2,1.2,1.2,1.3
cases,South East,2020-11-04,,1.1,1.1,0.058,1,1.1,1.1,1.2,1.2,1.2
cases,South East,2020-11-05,,1.1,1.1,0.049,1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-11-06,,1.1,1.1,0.041,0.99,1,1,1.1,1.1,1.1
cases,South East,2020-11-07,,1,1,0.036,0.95,0.99,1,1,1,1.1
cases,South East,2020-11-08,,0.97,0.97,0.036,0.91,0.94,0.96,0.98,0.99,1
cases,South East,2020-11-09,,0.93,0.93,0.039,0.86,0.9,0.92,0.94,0.95,0.99
cases,South East,2020-11-10,,0.89,0.89,0.043,0.82,0.86,0.88,0.91,0.92,0.96
cases,South East,2020-11-11,,0.87,0.87,0.046,0.79,0.84,0.85,0.88,0.9,0.94
cases,South East,2020-11-12,,0.85,0.85,0.047,0.77,0.82,0.84,0.86,0.88,0.93
cases,South East,2020-11-13,,0.84,0.84,0.046,0.77,0.81,0.83,0.85,0.87,0.92
cases,South East,2020-11-14,,0.84,0.84,0.044,0.77,0.81,0.83,0.85,0.87,0.91
cases,South East,2020-11-15,,0.84,0.84,0.041,0.78,0.82,0.83,0.85,0.87,0.91
cases,South East,2020-11-16,,0.86,0.86,0.039,0.79,0.83,0.85,0.87,0.88,0.92
cases,South East,2020-11-17,,0.88,0.88,0.037,0.82,0.85,0.87,0.89,0.9,0.94
cases,South East,2020-11-18,,0.9,0.9,0.037,0.84,0.88,0.89,0.91,0.93,0.97
cases,South East,2020-11-19,,0.93,0.93,0.038,0.87,0.91,0.92,0.94,0.96,1
cases,South East,2020-11-20,,0.96,0.97,0.041,0.9,0.94,0.95,0.97,0.99,1
cases,South East,2020-11-21,,1,1,0.044,0.94,0.97,0.99,1,1,1.1
cases,South East,2020-11-22,,1,1,0.047,0.96,1,1,1,1.1,1.1
cases,South East,2020-11-23,,1.1,1.1,0.049,0.99,1,1.1,1.1,1.1,1.2
cases,South East,2020-11-24,,1.1,1.1,0.051,1,1.1,1.1,1.1,1.1,1.2
cases,South East,2020-11-25,,1.1,1.1,0.052,1,1.1,1.1,1.1,1.2,1.2
cases,South West,2020-09-13,,1.3,1.4,0.18,1.1,1.2,1.3,1.4,1.5,1.7
cases,South West,2020-09-14,,1.3,1.3,0.13,1.1,1.2,1.3,1.4,1.4,1.6
cases,South West,2020-09-15,,1.3,1.3,0.099,1.1,1.2,1.3,1.3,1.4,1.5
cases,South West,2020-09-16,,1.3,1.3,0.078,1.2,1.2,1.3,1.3,1.3,1.4
cases,South West,2020-09-17,,1.3,1.3,0.071,1.2,1.2,1.3,1.3,1.3,1.4
cases,South West,2020-09-18,,1.3,1.3,0.072,1.1,1.2,1.2,1.3,1.3,1.4
cases,South West,2020-09-19,,1.3,1.3,0.076,1.1,1.2,1.3,1.3,1.3,1.4
cases,South West,2020-09-20,,1.3,1.3,0.078,1.2,1.2,1.3,1.3,1.4,1.4
cases,South West,2020-09-21,,1.3,1.3,0.076,1.2,1.3,1.3,1.4,1.4,1.4
cases,South West,2020-09-22,,1.4,1.4,0.07,1.2,1.3,1.4,1.4,1.4,1.5
cases,South West,2020-09-23,,1.4,1.4,0.063,1.3,1.4,1.4,1.4,1.5,1.5
cases,South West,2020-09-24,,1.5,1.5,0.059,1.4,1.4,1.5,1.5,1.5,1.6
cases,South West,2020-09-25,,1.5,1.5,0.065,1.4,1.5,1.5,1.5,1.6,1.6
cases,South West,2020-09-26,,1.5,1.5,0.077,1.4,1.5,1.5,1.6,1.6,1.7
cases,South West,2020-09-27,,1.6,1.6,0.089,1.4,1.5,1.5,1.6,1.6,1.7
cases,South West,2020-09-28,,1.5,1.5,0.094,1.4,1.5,1.5,1.6,1.6,1.7
cases,South West,2020-09-29,,1.5,1.5,0.089,1.4,1.4,1.5,1.5,1.6,1.6
cases,South West,2020-09-30,,1.4,1.4,0.076,1.3,1.4,1.4,1.4,1.5,1.6
cases,South West,2020-10-01,,1.4,1.4,0.06,1.3,1.3,1.3,1.4,1.4,1.5
cases,South West,2020-10-02,,1.3,1.3,0.049,1.2,1.2,1.3,1.3,1.3,1.4
cases,South West,2020-10-03,,1.2,1.2,0.051,1.1,1.2,1.2,1.2,1.2,1.3
cases,South West,2020-10-04,,1.1,1.1,0.06,1,1.1,1.1,1.1,1.2,1.2
cases,South West,2020-10-05,,1.1,1.1,0.069,0.97,1,1.1,1.1,1.1,1.2
cases,South West,2020-10-06,,1,1,0.075,0.92,0.99,1,1.1,1.1,1.2
cases,South West,2020-10-07,,1,1,0.075,0.9,0.97,1,1,1.1,1.1
cases,South West,2020-10-08,,1,1,0.069,0.9,0.97,0.99,1,1.1,1.1
cases,South West,2020-10-09,,1,1,0.059,0.93,0.98,1,1,1.1,1.1
cases,South West,2020-10-10,,1.1,1,0.049,0.97,1,1,1.1,1.1,1.1
cases,South West,2020-10-11,,1.1,1.1,0.043,1,1.1,1.1,1.1,1.1,1.2
cases,South West,2020-10-12,,1.1,1.1,0.05,1,1.1,1.1,1.1,1.2,1.2
cases,South West,2020-10-13,,1.2,1.2,0.064,1.1,1.1,1.1,1.2,1.2,1.3
cases,South West,2020-10-14,,1.2,1.2,0.077,1.1,1.1,1.2,1.2,1.2,1.3
cases,South West,2020-10-15,,1.2,1.2,0.084,1.1,1.1,1.2,1.2,1.3,1.4
cases,South West,2020-10-16,,1.2,1.2,0.083,1.1,1.2,1.2,1.2,1.3,1.4
cases,South West,2020-10-17,,1.2,1.2,0.075,1.1,1.1,1.2,1.2,1.3,1.3
cases,South West,2020-10-18,,1.2,1.2,0.062,1.1,1.1,1.2,1.2,1.2,1.3
cases,South West,2020-10-19,,1.1,1.1,0.051,1.1,1.1,1.1,1.2,1.2,1.2
cases,South West,2020-10-20,,1.1,1.1,0.048,1,1.1,1.1,1.1,1.1,1.2
cases,South West,2020-10-21,,1.1,1.1,0.053,0.98,1,1.1,1.1,1.1,1.2
cases,South West,2020-10-22,,1,1,0.061,0.94,1,1,1.1,1.1,1.1
cases,South West,2020-10-23,,1,1,0.067,0.91,0.97,1,1,1.1,1.1
cases,South West,2020-10-24,,1,1,0.07,0.9,0.96,0.99,1,1.1,1.1
cases,South West,2020-10-25,,1,1,0.068,0.91,0.97,0.99,1,1.1,1.1
cases,South West,2020-10-26,,1,1,0.063,0.93,0.98,1,1,1.1,1.1
cases,South West,2020-10-27,,1.1,1.1,0.055,0.96,1,1,1.1,1.1,1.1
cases,South West,2020-10-28,,1.1,1.1,0.048,1,1,1.1,1.1,1.1,1.2
cases,South West,2020-10-29,,1.1,1.1,0.047,1,1.1,1.1,1.1,1.1,1.2
cases,South West,2020-10-30,,1.1,1.1,0.053,1.1,1.1,1.1,1.1,1.2,1.2
cases,South West,2020-10-31,,1.2,1.2,0.062,1.1,1.1,1.1,1.2,1.2,1.3
cases,South West,2020-11-01,,1.2,1.2,0.07,1,1.1,1.1,1.2,1.2,1.3
cases,South West,2020-11-02,,1.1,1.1,0.073,1,1.1,1.1,1.2,1.2,1.3
cases,South West,2020-11-03,,1.1,1.1,0.071,1,1.1,1.1,1.1,1.2,1.2
cases,South West,2020-11-04,,1.1,1.1,0.064,0.98,1,1.1,1.1,1.1,1.2
cases,South West,2020-11-05,,1,1,0.055,0.94,0.99,1,1,1.1,1.1
cases,South West,2020-11-06,,0.97,0.97,0.047,0.9,0.94,0.96,0.98,1,1
cases,South West,2020-11-07,,0.91,0.91,0.043,0.84,0.88,0.9,0.92,0.94,0.98
cases,South West,2020-11-08,,0.85,0.85,0.043,0.78,0.82,0.84,0.86,0.88,0.92
cases,South West,2020-11-09,,0.8,0.8,0.046,0.72,0.77,0.79,0.81,0.83,0.87
cases,South West,2020-11-10,,0.76,0.76,0.049,0.68,0.73,0.75,0.77,0.79,0.84
cases,South West,2020-11-11,,0.72,0.72,0.051,0.64,0.69,0.71,0.74,0.76,0.81
cases,South West,2020-11-12,,0.7,0.7,0.051,0.62,0.66,0.69,0.71,0.73,0.79
cases,South West,2020-11-13,,0.68,0.68,0.049,0.61,0.65,0.67,0.7,0.72,0.77
cases,South West,2020-11-14,,0.68,0.68,0.047,0.6,0.65,0.67,0.69,0.71,0.76
cases,South West,2020-11-15,,0.68,0.68,0.045,0.61,0.65,0.67,0.69,0.71,0.76
cases,South West,2020-11-16,,0.69,0.69,0.043,0.62,0.66,0.68,0.71,0.72,0.76
cases,South West,2020-11-17,,0.71,0.71,0.043,0.64,0.68,0.7,0.72,0.74,0.78
cases,South West,2020-11-18,,0.74,0.74,0.044,0.67,0.71,0.73,0.75,0.77,0.81
cases,South West,2020-11-19,,0.76,0.77,0.047,0.69,0.73,0.75,0.78,0.8,0.85
cases,South West,2020-11-20,,0.8,0.8,0.05,0.72,0.76,0.78,0.81,0.83,0.89
cases,South West,2020-11-21,,0.83,0.84,0.054,0.76,0.8,0.82,0.85,0.87,0.93
cases,South West,2020-11-22,,0.87,0.87,0.057,0.79,0.83,0.85,0.88,0.91,0.97
cases,South West,2020-11-23,,0.9,0.91,0.06,0.82,0.87,0.89,0.92,0.95,1
cases,South West,2020-11-24,,0.94,0.94,0.062,0.85,0.9,0.92,0.95,0.98,1.1
cases,South West,2020-11-25,,0.97,0.97,0.064,0.88,0.93,0.95,0.99,1,1.1
cases,United Kingdom,2020-09-13,,1.3,1.3,0.12,1.1,1.2,1.3,1.3,1.4,1.5
cases,United Kingdom,2020-09-14,,1.3,1.3,0.083,1.2,1.2,1.3,1.3,1.3,1.4
cases,United Kingdom,2020-09-15,,1.3,1.3,0.06,1.2,1.2,1.3,1.3,1.3,1.4
cases,United Kingdom,2020-09-16,,1.3,1.3,0.048,1.2,1.2,1.3,1.3,1.3,1.3
cases,United Kingdom,2020-09-17,,1.3,1.3,0.044,1.2,1.2,1.3,1.3,1.3,1.3
cases,United Kingdom,2020-09-18,,1.3,1.3,0.043,1.2,1.2,1.3,1.3,1.3,1.3
cases,United Kingdom,2020-09-19,,1.3,1.3,0.043,1.2,1.2,1.3,1.3,1.3,1.3
cases,United Kingdom,2020-09-20,,1.3,1.3,0.04,1.2,1.2,1.3,1.3,1.3,1.3
cases,United Kingdom,2020-09-21,,1.3,1.3,0.037,1.2,1.3,1.3,1.3,1.3,1.3
cases,United Kingdom,2020-09-22,,1.3,1.3,0.034,1.2,1.3,1.3,1.3,1.3,1.3
cases,United Kingdom,2020-09-23,,1.3,1.3,0.035,1.2,1.3,1.3,1.3,1.3,1.4
cases,United Kingdom,2020-09-24,,1.3,1.3,0.038,1.2,1.3,1.3,1.3,1.3,1.4
cases,United Kingdom,2020-09-25,,1.3,1.3,0.042,1.2,1.3,1.3,1.3,1.3,1.4
cases,United Kingdom,2020-09-26,,1.3,1.3,0.044,1.2,1.3,1.3,1.3,1.3,1.4
cases,United Kingdom,2020-09-27,,1.3,1.3,0.044,1.2,1.2,1.3,1.3,1.3,1.3
cases,United Kingdom,2020-09-28,,1.2,1.2,0.04,1.2,1.2,1.2,1.2,1.3,1.3
cases,United Kingdom,2020-09-29,,1.2,1.2,0.035,1.2,1.2,1.2,1.2,1.2,1.3
cases,United Kingdom,2020-09-30,,1.2,1.2,0.03,1.1,1.2,1.2,1.2,1.2,1.2
cases,United Kingdom,2020-10-01,,1.1,1.1,0.029,1.1,1.1,1.1,1.2,1.2,1.2
cases,United Kingdom,2020-10-02,,1.1,1.1,0.032,1.1,1.1,1.1,1.1,1.1,1.2
cases,United Kingdom,2020-10-03,,1.1,1.1,0.037,1,1.1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-10-04,,1.1,1.1,0.04,0.99,1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-10-05,,1.1,1,0.042,0.98,1,1,1.1,1.1,1.1
cases,United Kingdom,2020-10-06,,1,1,0.04,0.97,1,1,1.1,1.1,1.1
cases,United Kingdom,2020-10-07,,1,1,0.036,0.97,1,1,1.1,1.1,1.1
cases,United Kingdom,2020-10-08,,1,1,0.031,0.99,1,1,1.1,1.1,1.1
cases,United Kingdom,2020-10-09,,1.1,1.1,0.027,1,1,1,1.1,1.1,1.1
cases,United Kingdom,2020-10-10,,1.1,1.1,0.028,1,1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-10-11,,1.1,1.1,0.032,1,1.1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-10-12,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.2
cases,United Kingdom,2020-10-13,,1.1,1.1,0.044,1,1.1,1.1,1.1,1.1,1.2
cases,United Kingdom,2020-10-14,,1.1,1.1,0.045,1,1.1,1.1,1.1,1.1,1.2
cases,United Kingdom,2020-10-15,,1.1,1.1,0.044,1,1.1,1.1,1.1,1.1,1.2
cases,United Kingdom,2020-10-16,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-10-17,,1.1,1.1,0.032,1,1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-10-18,,1,1.1,0.028,1,1,1,1.1,1.1,1.1
cases,United Kingdom,2020-10-19,,1,1,0.027,0.99,1,1,1,1.1,1.1
cases,United Kingdom,2020-10-20,,1,1,0.031,0.96,1,1,1,1,1.1
cases,United Kingdom,2020-10-21,,1,1,0.036,0.94,0.98,1,1,1,1.1
cases,United Kingdom,2020-10-22,,1,1,0.04,0.93,0.97,0.99,1,1,1.1
cases,United Kingdom,2020-10-23,,1,1,0.041,0.92,0.97,0.99,1,1,1.1
cases,United Kingdom,2020-10-24,,1,1,0.041,0.93,0.97,0.99,1,1,1.1
cases,United Kingdom,2020-10-25,,1,1,0.038,0.94,0.98,1,1,1,1.1
cases,United Kingdom,2020-10-26,,1,1,0.034,0.96,0.99,1,1,1,1.1
cases,United Kingdom,2020-10-27,,1,1,0.03,0.98,1,1,1,1,1.1
cases,United Kingdom,2020-10-28,,1,1,0.028,1,1,1,1,1.1,1.1
cases,United Kingdom,2020-10-29,,1.1,1.1,0.029,1,1,1,1.1,1.1,1.1
cases,United Kingdom,2020-10-30,,1.1,1.1,0.033,1,1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-10-31,,1.1,1.1,0.037,1,1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-11-01,,1.1,1.1,0.04,1,1,1.1,1.1,1.1,1.1
cases,United Kingdom,2020-11-02,,1.1,1.1,0.041,0.99,1,1,1.1,1.1,1.1
cases,United Kingdom,2020-11-03,,1,1,0.04,0.97,1,1,1,1.1,1.1
cases,United Kingdom,2020-11-04,,1,1,0.037,0.96,0.99,1,1,1,1.1
cases,United Kingdom,2020-11-05,,0.98,0.99,0.033,0.93,0.96,0.98,0.99,1,1
cases,United Kingdom,2020-11-06,,0.95,0.96,0.029,0.91,0.94,0.95,0.96,0.98,1
cases,United Kingdom,2020-11-07,,0.93,0.92,0.026,0.88,0.91,0.92,0.93,0.94,0.97
cases,United Kingdom,2020-11-08,,0.89,0.89,0.026,0.85,0.88,0.89,0.9,0.91,0.93
cases,United Kingdom,2020-11-09,,0.87,0.87,0.027,0.82,0.85,0.86,0.87,0.88,0.91
cases,United Kingdom,2020-11-10,,0.84,0.84,0.029,0.79,0.82,0.84,0.85,0.86,0.89
cases,United Kingdom,2020-11-11,,0.82,0.82,0.03,0.77,0.8,0.81,0.83,0.84,0.87
cases,United Kingdom,2020-11-12,,0.81,0.81,0.032,0.75,0.79,0.8,0.82,0.83,0.86
cases,United Kingdom,2020-11-13,,0.8,0.8,0.032,0.74,0.78,0.79,0.81,0.82,0.85
cases,United Kingdom,2020-11-14,,0.79,0.79,0.032,0.74,0.77,0.79,0.8,0.82,0.85
cases,United Kingdom,2020-11-15,,0.8,0.8,0.031,0.74,0.78,0.79,0.81,0.82,0.85
cases,United Kingdom,2020-11-16,,0.81,0.81,0.03,0.75,0.79,0.8,0.81,0.83,0.86
cases,United Kingdom,2020-11-17,,0.82,0.82,0.029,0.77,0.8,0.81,0.83,0.84,0.87
cases,United Kingdom,2020-11-18,,0.84,0.84,0.028,0.79,0.82,0.83,0.85,0.86,0.89
cases,United Kingdom,2020-11-19,,0.86,0.86,0.028,0.82,0.85,0.86,0.87,0.88,0.91
cases,United Kingdom,2020-11-20,,0.89,0.89,0.029,0.85,0.87,0.88,0.9,0.91,0.94
cases,United Kingdom,2020-11-21,,0.92,0.92,0.031,0.87,0.9,0.91,0.93,0.94,0.98
cases,United Kingdom,2020-11-22,,0.95,0.96,0.033,0.9,0.93,0.95,0.96,0.98,1
cases,United Kingdom,2020-11-23,,0.99,0.99,0.036,0.93,0.96,0.98,1,1,1.1
cases,United Kingdom,2020-11-24,,1,1,0.039,0.97,1,1,1,1,1.1
cases,United Kingdom,2020-11-25,,1.1,1.1,0.041,0.99,1,1,1.1,1.1,1.1
cases,Wales,2020-09-13,,1.3,1.3,0.12,1.1,1.2,1.2,1.3,1.3,1.5
cases,Wales,2020-09-14,,1.3,1.3,0.09,1.1,1.2,1.2,1.3,1.3,1.4
cases,Wales,2020-09-15,,1.3,1.3,0.07,1.1,1.2,1.2,1.3,1.3,1.4
cases,Wales,2020-09-16,,1.2,1.2,0.056,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-17,,1.2,1.2,0.048,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-18,,1.2,1.2,0.044,1.2,1.2,1.2,1.2,1.3,1.3
cases,Wales,2020-09-19,,1.2,1.2,0.043,1.2,1.2,1.2,1.2,1.3,1.3
cases,Wales,2020-09-20,,1.2,1.2,0.043,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-21,,1.2,1.2,0.042,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-22,,1.2,1.2,0.041,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-23,,1.2,1.2,0.039,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-24,,1.2,1.3,0.039,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-25,,1.2,1.2,0.039,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-26,,1.2,1.2,0.04,1.2,1.2,1.2,1.3,1.3,1.3
cases,Wales,2020-09-27,,1.2,1.2,0.041,1.2,1.2,1.2,1.2,1.3,1.3
cases,Wales,2020-09-28,,1.2,1.2,0.042,1.1,1.2,1.2,1.2,1.2,1.3
cases,Wales,2020-09-29,,1.2,1.2,0.041,1.1,1.2,1.2,1.2,1.2,1.3
cases,Wales,2020-09-30,,1.2,1.2,0.038,1.1,1.1,1.2,1.2,1.2,1.2
cases,Wales,2020-10-01,,1.1,1.1,0.036,1.1,1.1,1.1,1.1,1.2,1.2
cases,Wales,2020-10-02,,1.1,1.1,0.033,1.1,1.1,1.1,1.1,1.1,1.2
cases,Wales,2020-10-03,,1.1,1.1,0.033,1,1.1,1.1,1.1,1.1,1.1
cases,Wales,2020-10-04,,1.1,1.1,0.034,1,1,1.1,1.1,1.1,1.1
cases,Wales,2020-10-05,,1.1,1.1,0.036,1,1,1,1.1,1.1,1.1
cases,Wales,2020-10-06,,1,1,0.039,0.98,1,1,1.1,1.1,1.1
cases,Wales,2020-10-07,,1,1,0.04,0.98,1,1,1.1,1.1,1.1
cases,Wales,2020-10-08,,1.1,1.1,0.04,0.98,1,1,1.1,1.1,1.1
cases,Wales,2020-10-09,,1.1,1.1,0.039,1,1,1.1,1.1,1.1,1.1
cases,Wales,2020-10-10,,1.1,1.1,0.037,1,1.1,1.1,1.1,1.1,1.1
cases,Wales,2020-10-11,,1.1,1.1,0.035,1,1.1,1.1,1.1,1.1,1.2
cases,Wales,2020-10-12,,1.1,1.1,0.033,1.1,1.1,1.1,1.1,1.2,1.2
cases,Wales,2020-10-13,,1.2,1.2,0.034,1.1,1.1,1.1,1.2,1.2,1.2
cases,Wales,2020-10-14,,1.2,1.2,0.037,1.1,1.2,1.2,1.2,1.2,1.2
cases,Wales,2020-10-15,,1.2,1.2,0.04,1.1,1.2,1.2,1.2,1.2,1.3
cases,Wales,2020-10-16,,1.2,1.2,0.044,1.1,1.2,1.2,1.2,1.2,1.3
cases,Wales,2020-10-17,,1.2,1.2,0.046,1.1,1.2,1.2,1.2,1.2,1.3
cases,Wales,2020-10-18,,1.2,1.2,0.046,1.1,1.2,1.2,1.2,1.2,1.3
cases,Wales,2020-10-19,,1.2,1.2,0.045,1.1,1.1,1.2,1.2,1.2,1.2
cases,Wales,2020-10-20,,1.1,1.1,0.041,1.1,1.1,1.1,1.1,1.2,1.2
cases,Wales,2020-10-21,,1.1,1.1,0.037,1,1.1,1.1,1.1,1.1,1.1
cases,Wales,2020-10-22,,1,1,0.034,0.99,1,1,1,1.1,1.1
cases,Wales,2020-10-23,,0.99,0.99,0.031,0.94,0.97,0.98,1,1,1
